id,sku,current_name_ar,current_category_id,current_category_name,current_is_active,has_arabic,has_latin,looks_french_only,looks_mixed_french,looks_truly_unrelated,suggested_action,apply,new_name_ar,new_category_id,deactivate,note
"ed968c8b-2d72-414b-a439-bb397902376b","8024046072014","BioItalia - Penne integrale","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"149a12d0-20dd-45c9-bb3a-390dd7336c5b","3505630901088","Bioméga 3 90 Capsules","","","true","false","true","true","false","true","review_exclude","","","","",""
"e6d30d87-221b-48be-b7e6-2fe04e94f511","3760137113369","Biorgane - Olive vertes entieres bio - 250gr","fbc12429-e514-4745-a907-d0ef94e6d6aa","عصير","true","false","true","true","false","false","translate_to_ar","","","","",""
"eba7828b-dc9c-4b69-9fba-afad6dfc97ca","6111258780270","Biosante","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"606b9f0c-4039-4e48-b7b8-2e8c473b8aca","6111258780072","Biosante - 30 g","9447b9d5-f9dd-44fe-af33-830fdc978a8e","شاي","true","false","true","true","false","false","translate_to_ar","","","","",""
"1ff06161-2944-4a7b-b0c0-acab745cf023","6111258780324","Biosante - Tisane Moringa","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"ec684383-2971-439c-8083-c19fe928003e","5999076227426","BioTechUSA - Créatine monohydrate - 300g/88 servinge","","","true","false","true","true","false","true","review_exclude","","","","",""
"62af5048-a854-4742-a4b1-1fc598d72145","5999076244737","BiotechUSA - One-A-Day Multivitamin","","","true","false","true","true","false","true","review_exclude","","","","",""
"134fdd05-85d4-4f4d-b1bf-37c525e581d6","6111033001446","bioxon - bio on crème oxydante","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"7babb086-884c-4b33-add3-0f8db6db2c0c","6111242331433","bipan - amiral - 1","eadc65ee-4f80-4118-89a4-22989a31169b","مجمدات","true","false","true","true","false","false","translate_to_ar","","","","",""
"b9f1e04d-22af-4f09-9de6-29bb0ada1304","6111242330054","Bipan - La dos - 2","fa429fb3-e598-4cfb-a8c8-4767056db36e","كعك","true","false","true","true","false","false","translate_to_ar","","","","",""
"4933a27e-64c3-4307-a2aa-f0f38bb83ec7","6111242600324","Bisca Rose - Gala - 450g","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"a794ed43-11c5-4f76-8145-7c5d0e77bced","6111242971349","biscamine - Kabël - 150g","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"1959b6f9-3bc9-45ef-b632-b8133706f529","6111242600447","biscarose - Tacos  wafer - 70g","1aa35c38-f2e0-4ab3-8c53-c2fa7af0c5e9","بسكويت","true","false","true","true","false","false","translate_to_ar","","","","",""
"8d658b42-916b-441b-b305-6f150a7e56ba","8699141057053","Biscolata - Biscolade mood - 135g","1aa35c38-f2e0-4ab3-8c53-c2fa7af0c5e9","بسكويت","true","false","true","true","false","false","translate_to_ar","","","","",""
"1306d3a2-f5d5-4b35-9c04-cd01378f25cb","6111269300030","Biscuit","1aa35c38-f2e0-4ab3-8c53-c2fa7af0c5e9","بسكويت","true","false","true","true","false","false","translate_to_ar","","","","",""
"6a74f128-4234-4e8f-8be9-c3b4c5c68288","6111270960056","biscuit chocolat au lait - 34g","1aa35c38-f2e0-4ab3-8c53-c2fa7af0c5e9","بسكويت","true","false","true","true","false","false","translate_to_ar","","","","",""
"2af1f037-ff16-44bb-8aa5-686a6b84556d","6111242600430","Biscuit Tacos","","","false","false","true","true","false","false","translate_to_ar","","","","",""
"5f654d6e-c7a0-49c6-9750-fe2d205f6b28","5056357911747","biscuiti Twix - 132 g","bf1d6fd7-bbd2-414a-a10e-f5f4b3b8c9d5","شوكولاتة","true","false","true","true","false","false","translate_to_ar","","","","",""
"a329badc-7278-4147-9ac3-c683233dce59","8000500310427","Biscuits croquants au coeur onctueux de Nutella®","","","false","false","true","true","false","false","translate_to_ar","","","","",""
"e4677c36-8bfb-4fb1-b036-dccca14d16c6","6111254875215","Biscuits fourrès au chocolat","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"249012f3-2ef8-4fce-b1ba-aff2f482766a","3173990025586","Biscuits St Georges, St Georges - Biscuit st Georges  à la noix de coco - 125 grammes","1aa35c38-f2e0-4ab3-8c53-c2fa7af0c5e9","بسكويت","true","false","true","true","false","false","translate_to_ar","","","","",""
"82ef34c9-b3f6-41e9-a9c6-69cc13fe6199","3173990025531","Biscuits St Georges, United biscuits - Sport Choc Chocolat au Lait - 125 g","1aa35c38-f2e0-4ab3-8c53-c2fa7af0c5e9","بسكويت","true","false","true","true","false","false","translate_to_ar","","","","",""
"235e5500-4420-445e-bae9-13ef3de59e2b","5941664008634","Biskrem kakao","1aa35c38-f2e0-4ab3-8c53-c2fa7af0c5e9","بسكويت","true","false","true","true","false","false","translate_to_ar","","","","",""
"b3c5467c-a2b6-4424-b0ab-c7cd6f6b9b10","6111249982911","Biya","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"eff03a44-67b1-4fc6-951f-12fc0d2ab20b","8410376035391","bizcochos gullón - 400 g","1aa35c38-f2e0-4ab3-8c53-c2fa7af0c5e9","بسكويت","true","false","true","true","false","false","translate_to_ar","","","","",""
"112ac77b-3348-48e6-b2cb-4f33cc28d404","6111266680791","Bj - Jkl - jj","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"5eff581a-cba7-4b6a-9032-e8d45af1ca0d","8437016136218","Bjorg","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"1ad91665-1240-4019-a54d-e08b039ca8e7","3229820787008","Bjorg - Amande - 1 L","fbc12429-e514-4745-a907-d0ef94e6d6aa","عصير","true","false","true","true","false","false","translate_to_ar","","","","",""
"ad63db90-3769-4286-8d4d-982bc9041a5c","3229820784946","Bjorg - Amande chocolat - 1 L","fbc12429-e514-4745-a907-d0ef94e6d6aa","عصير","true","false","true","true","false","false","translate_to_ar","","","","",""
"782f0b0e-5799-430d-a9a9-53424545fd68","3229820129112","Bjorg - Amande intense - 1 L","fbc12429-e514-4745-a907-d0ef94e6d6aa","عصير","true","false","true","true","false","false","translate_to_ar","","","","",""
"75f7d25b-b5ce-48ef-8b32-3744e8117555","3229820792132","Bjorg - Avoine - Boisson biologique - 1l","fbc12429-e514-4745-a907-d0ef94e6d6aa","عصير","true","false","true","true","false","false","translate_to_ar","","","","",""
"df5969eb-bc8f-4689-bfe3-372da205ec3b","3229820791074","Bjorg - Biscuits fourrés aux framboises - 175 g","1aa35c38-f2e0-4ab3-8c53-c2fa7af0c5e9","بسكويت","true","false","true","true","false","false","translate_to_ar","","","","",""
"180b117b-484f-4120-a433-44b3daf9214b","3229820793764","Bjorg - Boisson Amande - 50 cl","fbc12429-e514-4745-a907-d0ef94e6d6aa","عصير","true","false","true","true","false","false","translate_to_ar","","","","",""
"70b09084-5767-4acf-9373-979846d4145d","3229820764559","Bjorg - Citron cusine bio - 200ml","fbc12429-e514-4745-a907-d0ef94e6d6aa","عصير","true","false","true","true","false","false","translate_to_ar","","","","",""
"b23595b2-5683-4f46-b1d7-c6f82ba30a64","3229820797922","Bjorg - Coco sans sucres - 1 L","fbc12429-e514-4745-a907-d0ef94e6d6aa","عصير","true","false","true","true","false","false","translate_to_ar","","","","",""
"a3a59634-a2bb-4967-a74a-e8ec69d47184","3229820803890","Bjorg - Crousti pétales nature - 300 g","5aa6a060-3adb-45a6-bf6f-26a9b68ef46c","حبوب","true","false","true","true","false","false","translate_to_ar","","","","",""
"26b2816d-ab37-4c36-97ac-5ee244d19f58","3229820160672","Bjorg - Croustillant Chocolat - 500 g","bf1d6fd7-bbd2-414a-a10e-f5f4b3b8c9d5","شوكولاتة","true","false","true","true","false","false","translate_to_ar","","","","",""
"41320fa6-cf7d-4149-9b8b-d6aac4f416b6","3229820019307","Bjorg - Flocons d'avoine - 500 g","5aa6a060-3adb-45a6-bf6f-26a9b68ef46c","حبوب","true","false","true","true","false","false","translate_to_ar","","","","",""
"00124d31-f652-470b-9bd9-50b4e0a2ee22","3229820786599","Bjorg - Flocons d'avoine 4 graines et raisins - 375 g","82bc4ee4-279f-4864-bd9c-668b0068f161","فواكه","true","false","true","true","false","false","translate_to_ar","","","","",""
"29a54e97-8609-4d06-8bc4-70c50e0721ad","3229820792927","Bjorg - Fourrés chocolat noir - 150 g e","1aa35c38-f2e0-4ab3-8c53-c2fa7af0c5e9","بسكويت","true","false","true","true","false","false","translate_to_ar","","","","",""
"3db8761d-fc84-4c34-b2dd-452d6328b892","3229820794648","BJORG - Galette de mais - 130g","fa429fb3-e598-4cfb-a8c8-4767056db36e","كعك","true","false","true","true","false","false","translate_to_ar","","","","",""
"47a86bbd-269f-4ed2-94fd-e2d8ac0a09bf","3229820780955","Bjorg - Galette Épeautre Son d'Avoine - 130 g","3709aa87-c19d-417d-9148-a6a19827850e","وجبات خفيفة","true","false","true","true","false","false","translate_to_ar","","","","",""
"c9fb8a45-e8c4-48e8-a26c-d1def7c3f622","3229820792934","Bjorg - Galette riz quinoa - 130 g","fa429fb3-e598-4cfb-a8c8-4767056db36e","كعك","true","false","true","true","false","false","translate_to_ar","","","","",""
"5707fbeb-7b21-4067-91af-83fd4f0ba960","3229820794761","Bjorg - Galette, mais , amarante - 150g","fa429fb3-e598-4cfb-a8c8-4767056db36e","كعك","true","false","true","true","false","false","translate_to_ar","","","","",""
"532a2a95-79b9-4dd4-9349-bc6839c8bb5a","3229820794631","Bjorg - Galettes aux 4 céréales. - 130g (17 galettes x 7.6g environ)","fa429fb3-e598-4cfb-a8c8-4767056db36e","كعك","true","false","true","true","false","false","translate_to_ar","","","","",""
"f37ed467-8f25-4413-8473-89a6dcff0179","3229820794754","Bjorg - Galettes maïs, amarante, lin bio Sans gluten - 150g","fa429fb3-e598-4cfb-a8c8-4767056db36e","كعك","true","false","true","true","false","false","translate_to_ar","","","","",""
"ae8636f6-03ee-4c5c-85be-73406199e046","3229820794624","Bjorg - Galettes riz complet Bio - 130g","fa429fb3-e598-4cfb-a8c8-4767056db36e","كعك","true","false","true","true","false","false","translate_to_ar","","","","",""
"869a4efc-161b-4c2d-b9e9-a643cecd1e95","3229820791081","Bjorg - Gaufres Miel - 175 g","6740874a-2246-4ea0-b129-78364e4b222a","معجنات","true","false","true","true","false","false","translate_to_ar","","","","",""
"4994c5be-e97e-472d-8606-7e734c164fef","3229820784939","Bjorg - Lait de coco fluide - 200 ml","25c43ecd-a8e3-4c9b-96f2-285d837cbac5","حليب","true","false","true","true","false","false","translate_to_ar","","","","",""
"ee6882bc-6e2c-44fa-9e77-dc6001b4e1a4","3229820769165","Bjorg - Muesli avoine chocolat bio - 375 g","bf1d6fd7-bbd2-414a-a10e-f5f4b3b8c9d5","شوكولاتة","true","false","true","true","false","false","translate_to_ar","","","","",""
"7aa7f9e2-5d7c-451a-84d1-ccd7fffd81a2","3229820129488","Bjorg - Muesli Raisin, Figue, Abricot - 375 g","82bc4ee4-279f-4864-bd9c-668b0068f161","فواكه","true","false","true","true","false","false","translate_to_ar","","","","",""
"e07946e3-bbbb-4a24-9bc4-995b44905774","3229820782560","Bjorg - Muesli Superfruits Raisins, cassis, cranberry, myrtille - 375g","82bc4ee4-279f-4864-bd9c-668b0068f161","فواكه","true","false","true","true","false","false","translate_to_ar","","","","",""
"69636eae-5655-4306-9a59-a1fccee5a673","3229820021027","Bjorg - P'tit Nature Complet - 200 g","1aa35c38-f2e0-4ab3-8c53-c2fa7af0c5e9","بسكويت","true","false","true","true","false","false","translate_to_ar","","","","",""
"a4fa2166-1e78-4b01-849e-64333c406cc3","3229820004341","Bjorg - Pain d'épices miel - 300 g","3709aa87-c19d-417d-9148-a6a19827850e","وجبات خفيفة","true","false","true","true","false","false","translate_to_ar","","","","",""
"b87e1084-8273-4e06-9a34-cee85d3f0e96","3229820780566","Bjorg - Son d'Avoine Bio - 500 g","5aa6a060-3adb-45a6-bf6f-26a9b68ef46c","حبوب","true","false","true","true","false","false","translate_to_ar","","","","",""
"2a041804-a368-415c-a2ad-44f28c641e98","3229820787015","BjORG AMANDE ALMOND SANS SUCRE- NO SUGAR - 1 l","fbc12429-e514-4745-a907-d0ef94e6d6aa","عصير","true","false","true","true","false","false","translate_to_ar","","","","",""
"8016a805-3501-49e3-90da-2b6b1865eb61","3229820134642","Bjorg, Bjorg Veggie - Soja cuisine fluide - 250 ml","0249c8f2-2a2f-4abd-8d98-58332e96742e","خمارات فلون","true","false","true","true","false","false","translate_to_ar","","","","",""
"9b62a7b1-046c-4b2a-8401-ef7f6af0c274","6111245343488","Blanc D’or - 4 Fromage râpé or blanc 175g","f9660e7f-fd78-4e14-8c32-c8440e659c3d","مشتقات الحليب","true","false","true","true","false","false","translate_to_ar","","","","",""
"cbdbdabc-7438-42f2-819e-b672efbb8006","6111069008082","Blé Dur","5aa6a060-3adb-45a6-bf6f-26a9b68ef46c","حبوب","true","false","true","true","false","false","translate_to_ar","","","","",""
"c8c3ad7b-f21e-4c9f-bdb7-000643bfe299","6111254878285","Ble dur precuit","5aa6a060-3adb-45a6-bf6f-26a9b68ef46c","حبوب","true","false","true","true","false","false","translate_to_ar","","","","",""
"7c67cbf6-5f7a-4fe2-ba15-baa8d8ea7c23","3111952037826","Blé précuit - 350 g","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"52ccfda9-6289-41d3-b805-12348d599d3a","3487400000408","Blé tendre cuisson 10 min Ebly 1kg - 1 kg","5aa6a060-3adb-45a6-bf6f-26a9b68ef46c","حبوب","true","false","true","true","false","false","translate_to_ar","","","","",""
"c055aed6-9de6-4f95-bdb9-cf50d0cd7ed3","3487400000392","Blé tendre cuisson 10 min Ebly 500 g","5aa6a060-3adb-45a6-bf6f-26a9b68ef46c","حبوب","true","false","true","true","false","false","translate_to_ar","","","","",""
"73d0f0bb-415c-4e37-9ec4-631bde5ea2b0","8718117613434","Blédina","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"b1072072-2f04-42a6-b3e1-13b301f51070","3041091843456","Blédina - 3041091843456","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"138d36da-8a07-4728-89db-81602a127f66","5900852057922","Blédina - Bledilait croissance","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"96211c73-1774-4ea1-b57e-06179b97ba2d","3041091606266","Blédina - Bledina - 250 g","25c43ecd-a8e3-4c9b-96f2-285d837cbac5","حليب","true","false","true","true","false","false","translate_to_ar","","","","",""
"9f2b31b3-cba2-48e0-ab65-8126c0a17482","3041091606242","Blédina - Bledine - 250 g","25c43ecd-a8e3-4c9b-96f2-285d837cbac5","حليب","true","false","true","true","false","false","translate_to_ar","","","","",""
"9c101ae8-2757-4876-b879-b2404e106b53","3041091606280","Blédina - Blédine - 250 g","25c43ecd-a8e3-4c9b-96f2-285d837cbac5","حليب","true","false","true","true","false","false","translate_to_ar","","","","",""
"1daa263c-e4dd-4ca6-b3bd-5c071a89e791","3041091606273","Blédina - Blédine fruit et lait - 250 g","25c43ecd-a8e3-4c9b-96f2-285d837cbac5","حليب","true","false","true","true","false","false","translate_to_ar","","","","",""
"3cdb6383-c816-4ad7-8b77-25628c349ba8","3041091282866","Blédina - Lait pour nourrissons","25c43ecd-a8e3-4c9b-96f2-285d837cbac5","حليب","true","false","true","true","false","false","translate_to_ar","","","","",""
"49137a2c-32d9-4d41-8298-781d75daaf4a","3041091758309","Blédina - nestlé - 900 g","25c43ecd-a8e3-4c9b-96f2-285d837cbac5","حليب","true","false","true","true","false","false","translate_to_ar","","","","",""
"b26a7fd7-bf36-474d-a920-fcf3024fa63d","3041091281906","Blédina - Nursie","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"35c0e05c-5a4c-4ef0-8f16-121701245282","3041091758286","Blédina - Nursie - 400 g","25c43ecd-a8e3-4c9b-96f2-285d837cbac5","حليب","true","false","true","true","false","false","translate_to_ar","","","","",""
"7ff46866-3609-4955-a678-a2b4eaf5f2b6","3041091283061","Blédina - Nursie - 900 g","25c43ecd-a8e3-4c9b-96f2-285d837cbac5","حليب","true","false","true","true","false","false","translate_to_ar","","","","",""
"92783e70-c8b6-4406-8f98-37b78a4a6354","3041091282835","Blédina - Nursie confort","25c43ecd-a8e3-4c9b-96f2-285d837cbac5","حليب","true","false","true","true","false","false","translate_to_ar","","","","",""
"45d7aba8-df7d-433a-bc3f-b47658673748","3041091283054","blédina - Nursie confort - 400g","25c43ecd-a8e3-4c9b-96f2-285d837cbac5","حليب","true","false","true","true","false","false","translate_to_ar","","","","",""
"36f3db18-dc53-47bc-b57e-2f66179c5e89","3041091843470","Blédina - Nursie Croissance","25c43ecd-a8e3-4c9b-96f2-285d837cbac5","حليب","true","false","true","true","false","false","translate_to_ar","","","","",""
"b42f5bb7-ae5e-4ad7-9b83-9280b87782be","6111262380268","Blekis - Dwist - 55 g","1aa35c38-f2e0-4ab3-8c53-c2fa7af0c5e9","بسكويت","true","false","true","true","false","false","translate_to_ar","","","","",""
"0d9cb008-1910-4ca1-8cc4-9c361123c9d7","6111262382286","Blekis - Dwist - mini cookies","1aa35c38-f2e0-4ab3-8c53-c2fa7af0c5e9","بسكويت","true","false","true","true","false","false","translate_to_ar","","","","",""
"a9e8e7f0-9af5-4003-b9f5-7ed12399626a","6111262384808","Bleo","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"2a53aead-e7dd-433c-ad6f-1e8611179c58","6111251172041","bleu marine","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"39a872bf-8651-4a39-9bb8-effd542e1f7a","6111249071103","Blonco","","","false","false","true","true","false","false","translate_to_ar","","","","",""
"aefe8b2f-dac6-4043-b16e-232a02858cc6","0041570112717","Blue diamond almonds - Almond breeze - 1 l","fbc12429-e514-4745-a907-d0ef94e6d6aa","عصير","true","false","true","true","false","false","translate_to_ar","","","","",""
"5dbe3723-c44f-4eb2-b976-b510172650b4","0041570144831","Blue Diamond Almonds,Almond Breeze - Almond Breeze Calcio - 1 l ℮","fbc12429-e514-4745-a907-d0ef94e6d6aa","عصير","true","false","true","true","false","false","translate_to_ar","","","","",""
"c34c2cd2-a4f8-4d36-a28f-373ba9437824","6111262388097","Bmz - Deriko - 45g","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"d245a3d7-8a0c-45ae-99a0-a8cea6da9f67","6111262388189","BMZ - Dériko - 45g","3709aa87-c19d-417d-9148-a6a19827850e","وجبات خفيفة","true","false","true","true","false","false","translate_to_ar","","","","",""
"4aed0d21-9a99-4b4a-bb2f-258aab2a8ae8","6111262384921","BMZ - Tobigo Cookies - 90g","1aa35c38-f2e0-4ab3-8c53-c2fa7af0c5e9","بسكويت","true","false","true","true","false","false","translate_to_ar","","","","",""
"aad653b0-43dc-4cbb-b035-245811b64c19","3061990143426","BN - Biscuits fourrés goût chocolat au lait - 285 g","1aa35c38-f2e0-4ab3-8c53-c2fa7af0c5e9","بسكويت","true","false","true","true","false","false","translate_to_ar","","","","",""
"984ff9cc-9d73-48d5-bff6-bad742d74422","3061990143365","BN - Goût chocolat - 285 g","1aa35c38-f2e0-4ab3-8c53-c2fa7af0c5e9","بسكويت","true","false","true","true","false","false","translate_to_ar","","","","",""
"441ba672-7ae0-4d0f-81ec-6e9a3ba6c21e","3061990141118","BN - Mini Strawberry flavour - 175g","fa429fb3-e598-4cfb-a8c8-4767056db36e","كعك","true","false","true","true","false","false","translate_to_ar","","","","",""
"367a9108-9f9e-4815-bcdb-500c5afe6272","3061990143419","BN goût Framboise","1aa35c38-f2e0-4ab3-8c53-c2fa7af0c5e9","بسكويت","true","false","true","true","false","false","translate_to_ar","","","","",""
"6b2bc49c-9e96-42d8-a7b0-346f93e7156d","6111252631066","bninasos mayonnaise","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"28716c82-f413-45ee-8698-0d2cdc6c3ab9","8710447214268","bnone Bulylphenyl e Malodextrin 8710447214268&gt; 8 710447214268&gt; 8710447&quot;214268&gt;","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"67fadbc1-7315-4898-b0f2-99f149f5e856","0903969485744","bobra","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"8576b5b7-297a-4baa-bc36-4df1cc982262","6111249981143","Bocadyos choco","fa429fb3-e598-4cfb-a8c8-4767056db36e","كعك","true","false","true","true","false","false","translate_to_ar","","","","",""
"41c2c395-bfeb-4d3e-9b19-8feafa0f9abf","8718836392481","BODYMASS - Créatine - 300g","","","true","false","true","true","false","true","review_exclude","","","","",""
"b4420b63-04ca-4cab-873f-d22b8317b36b","8718836393488","Bodymass - Magnesium citrate 200 mg - 103 g","","","true","false","true","true","false","true","review_exclude","","","","",""
"cc139781-398f-4c71-b532-e001b799d8e1","8718836396656","Bodymass - mass gainer - 1000 g","","","true","false","true","true","false","true","review_exclude","","","","",""
"5da34a51-6230-40e4-862b-bc3039935edb","8718836395802","Bodymass - Multivitamin - 67g","","","true","false","true","true","false","true","review_exclude","","","","",""
"45829c26-dec8-42d6-9789-e98567fd7ef7","8411414010240","Boer","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"87dbec8c-d7c6-45d6-a89e-0a809e90a840","8411385201029","boer vainata - baba","6740874a-2246-4ea0-b129-78364e4b222a","معجنات","true","false","true","true","false","false","translate_to_ar","","","","",""
"0dfb17fd-a2c4-4ebe-ab5e-4de89e11f1ec","8410712000571","Boer-wafer sabor limón","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"c6c0aad6-a0e9-4904-b134-93c94111b1a9","4008167103219","Bohnen, Dallmayr, Loacker - prodomo (Kaffeebohnen) - 500g","fbc12429-e514-4745-a907-d0ef94e6d6aa","عصير","true","false","true","true","false","false","translate_to_ar","","","","",""
"7fb8585d-19e0-4e64-8eb2-b686f7415ff5","6111252420424","bois gaz mirinda pomme 50cl pet","7d3cde65-79a3-4266-83c7-ad1e6a38eed4","مشروبات غازية","true","false","true","true","false","false","translate_to_ar","","","","",""
"e5c661a6-b696-4557-99e9-4d886d5dae00","8714800003384","boisson premium original 33cl Bavaria btl - 330 ml","fbc12429-e514-4745-a907-d0ef94e6d6aa","عصير","true","false","true","true","false","false","translate_to_ar","","","","",""
"4232aeae-acf5-42d4-8bd0-792c105fc3d7","6111252422305","boisson tropicale mirinda plus 330ml can - 33cl","7d3cde65-79a3-4266-83c7-ad1e6a38eed4","مشروبات غازية","true","false","true","true","false","false","translate_to_ar","","","","",""
"200708d4-6009-40a2-85a4-0ad6c487c32f","6111267540018","boîte sardines - 100","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"36323d7c-0ff1-4c79-bd88-cd0ca55c857d","8720182210999","boitin + repair - tresemmé - 700 ml","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"d97c3da6-7f5c-42b9-9416-0ff3a36b6f7c","6111250475129","Bol Bol - Mayonnaise - 1","42e40334-9e3c-4b9f-8fce-07becc534ea9","مصبرات","true","false","true","true","false","false","translate_to_ar","","","","",""
"a7d2d654-4ed7-449b-bf09-54592d293ba8","8681480324484","Bol Bol - Sauce De Soja Supérieure Claire","42e40334-9e3c-4b9f-8fce-07becc534ea9","مصبرات","true","false","true","true","false","false","translate_to_ar","","","","",""
"cf751dc7-a9a5-457a-afab-7688fbe19dde","6111250476058","Bol bol, AGRI SAYSY - Sauce andalouse - 0.5l","42e40334-9e3c-4b9f-8fce-07becc534ea9","مصبرات","true","false","true","true","false","false","translate_to_ar","","","","",""
"e58753bd-8c46-4423-a69c-f29aa0fe6436","6111250476065","Bol Bol,بول بول - Bol bol sauce algerienne - 500 ml","42e40334-9e3c-4b9f-8fce-07becc534ea9","مصبرات","true","true","true","false","false","false","","","","","",""
"8940f623-2407-4232-8e6f-a44ab9f67da6","6111250472241","Bol&Bol - Bol Bol Ketchup - 560 g","42e40334-9e3c-4b9f-8fce-07becc534ea9","مصبرات","true","false","true","true","false","false","translate_to_ar","","","","",""
"fd6fac87-32eb-4b90-8d30-e4783577dd49","8413585022541","Bon Àrea - Crema de cacao con avellanas - 500ge","42e40334-9e3c-4b9f-8fce-07becc534ea9","مصبرات","true","false","true","true","false","false","translate_to_ar","","","","",""
"05be7e5d-c6cd-478f-9018-531a2feb0ab9","6111242881501","BON GOUT EAFII BANANE","f9660e7f-fd78-4e14-8c32-c8440e659c3d","مشتقات الحليب","true","false","true","true","false","false","translate_to_ar","","","","",""
"9b5fffe1-c76d-4855-9fb0-22dc3f445a09","6111242881815","BON GOÛT RAFII FRAIS - 260gr","f9660e7f-fd78-4e14-8c32-c8440e659c3d","مشتقات الحليب","true","false","true","true","false","false","translate_to_ar","","","","",""
"83b9f0d5-87e0-4605-80e8-6f00d9a2b9fd","8595564502180","Bona Vita - Muesli & chocolate. Crunchy - 375 g","bf1d6fd7-bbd2-414a-a10e-f5f4b3b8c9d5","شوكولاتة","true","false","true","true","false","false","translate_to_ar","","","","",""
"69802b7a-b95c-4dda-b55f-ffce69b32c6a","8595564502227","Bona Vita - Musli & Fruits Crunchy - 375 g","5aa6a060-3adb-45a6-bf6f-26a9b68ef46c","حبوب","true","false","true","true","false","false","translate_to_ar","","","","",""
"b5d2fab6-4776-41c1-9478-6bd726db207e","8595564519522","Bona Vita - Oat flakes","5aa6a060-3adb-45a6-bf6f-26a9b68ef46c","حبوب","true","false","true","true","false","false","translate_to_ar","","","","",""
"acc0c794-9570-43d5-b1eb-18786ccebcec","8595564511595","Bonavita - CHOCO balls - 250 g","5aa6a060-3adb-45a6-bf6f-26a9b68ef46c","حبوب","true","false","true","true","false","false","translate_to_ar","","","","",""
"eaecb2d7-522e-46b6-bf18-73b2c6723343","8594001567409","BonaVita - Corn Flakes - 1 kg","5aa6a060-3adb-45a6-bf6f-26a9b68ef46c","حبوب","true","false","true","true","false","false","translate_to_ar","","","","",""
"f4ef82af-48a3-4979-bb92-0f8024c3bc43","6111195022280","Bonbo","","","true","false","true","true","false","false","translate_to_ar","","","","",""
"2b12219a-a76f-47b5-91f7-f7cf19d38df7","3083681121438","Bonduelle - Champignon","744d793c-4a6b-4328-954a-6dbc9dc76678","معلبات","true","false","true","true","false","false","translate_to_ar","","","","",""
"c1445d3f-657d-4487-9199-bee195549cb3","3083680025881","Bonduelle - Maïs SSA 1/2 - 285 g","744d793c-4a6b-4328-954a-6dbc9dc76678","معلبات","true","false","true","true","false","false","translate_to_ar","","","","",""
"9da8c170-6b7b-49dd-ad50-f46bdd75230c","3083681127430","Bonduelle - Maïs SSA 1/4 x3 - 420 g","744d793c-4a6b-4328-954a-6dbc9dc76678","معلبات","true","false","true","true","false","false","translate_to_ar","","","","",""
"654a6ac4-6325-44ad-b956-499d9a38350e","3083680015394","Bonduelle, Бондюэль - Maïs Bonduelle - 150 g","744d793c-4a6b-4328-954a-6dbc9dc76678","معلبات","true","false","true","true","false","false","translate_to_ar","","","","",""
"68778cd2-0612-4815-b953-5496496a4df9","3608580072362","Bonne Maman - bonne-maman","b69ec790-f00e-4831-97f3-d201698c2dc6","مربى","true","false","true","true","false","false","translate_to_ar","","","","",""
"2742fea9-67f4-4db3-b470-061c5e62c40c","3178530409840","Bonne Maman - Chocolate Shortbread Cookies, 5.2oz (150g) - 150 g","1aa35c38-f2e0-4ab3-8c53-c2fa7af0c5e9","بسكويت","true","false","true","true","false","false","translate_to_ar","","","","",""
"7ac88c69-4b96-4aad-bfd3-b9a75a0fd9cc","3608580776765","Bonne Maman - Confiture abricot - 370 g","b69ec790-f00e-4831-97f3-d201698c2dc6","مربى","true","false","true","true","false","false","translate_to_ar","","","","",""
"56589dae-0e39-48a8-b5f9-fd71667dbaaa","3608580776772","Bonne Maman - Confiture de 4 fruits rouges - 370g","b69ec790-f00e-4831-97f3-d201698c2dc6","مربى","true","false","true","true","false","false","translate_to_ar","","","","",""
"6a5ccfc5-200d-4c27-b2c0-eed821b98d07","3608580776840","Bonne Maman - Confiture de fruits des bois","","","true","false","true","true","false","false","translate_to_ar","","","","",""
